time,X,Y
46.272,-7.927218381308928e-05,-6.3894388428049e-05
46.276,-4.7274653079760574e-05,-4.4261563670989945e-05
46.28,-3.714349481375095e-05,-3.384085177417917e-05
46.284,-4.598115696243751e-05,-3.784457598584477e-05
46.288,-5.114949803239894e-05,-4.348432448605737e-05
46.292,-5.168062840700953e-05,-4.689027142398948e-05
46.296,-5.472085167371384e-05,-5.159144857414091e-05
46.3,-4.9999999999999996e-05,-4.8999999999999985e-05
46.304,-3.301253243439731e-05,-3.205428166464351e-05
46.308,-1.4142203853752949e-05,-9.106747350930137e-06
46.312,-1.6617319600574585e-06,6.247883336859247e-06
46.316,-5.1407680232550074e-06,2.791815703096553e-06
46.32,-2.444825305713714e-05,-1.6512096579585435e-05
46.324,-3.307473753273909e-05,-2.779785528125336e-05
46.328,-1.7999612057390134e-05,-1.755618927502582e-05
46.332,-3.4224125176406454e-06,-3.0020874997999537e-06
46.336,-1.9645956040259797e-06,-6.408335581553279e-09
46.34,-5.855520496913896e-07,-2.711910671370256e-06
46.344,2.0529007579325654e-06,-1.7601095181796981e-06
46.348,1.6207219812182546e-06,4.6780291689099004e-06
46.352,2.8474664715623726e-06,9.014204584203166e-06
46.356,-3.936314610935871e-07,-9.118599235659244e-07
46.36,-1.3805858811274116e-05,-1.824732602208997e-05
46.364,-2.313030507258036e-05,-2.2679599635454362e-05
46.368,-2.509229963091812e-05,-1.9482957869850702e-05
46.372,-3.460212094793324e-05,-2.8876485660399255e-05
46.376,-4.74484768966599e-05,-4.405349872552531e-05
46.38,-4.808119396284576e-05,-4.6139313330247964e-05
46.384,-4.1040944533496955e-05,-3.801301117129333e-05
46.388,-3.933028082227942e-05,-3.411014066747993e-05
46.392,-4.855486266750416e-05,-4.2618720011942704e-05
46.396,-6.686942276760113e-05,-6.0449663891223026e-05
46.4,-8.099999999999996e-05,-7.300000000000003e-05
46.404,-8.483470987863909e-05,-7.695430334549592e-05
46.408,-9.60290700431181e-05,-8.916398315559672e-05
46.412,-0.00012018995485235426,-0.00010836793340724272
46.416,-0.00013451100257299921,-0.00011237689750101408
46.42,-0.0001351089023312672,-0.00010937474710258204
46.424,-0.00014511814264218283,-0.00012744769452299658
46.428,-0.00016517310681855835,-0.00015621184806041834
46.432,-0.0001745174597360975,-0.00016766588115554304
46.436,-0.00017268834584906724,-0.00016903653824298896
46.44,-0.0001717041207590397,-0.00017526199505780158
46.444,-0.00016856684026355805,-0.0001733449335538909
46.448,-0.00015705569775427506,-0.0001559128005996794
46.452,-0.0001397836071874029,-0.0001370995434512339
46.456,-0.00011579554183242342,-0.0001175423225320387
46.46,-8.532189572397898e-05,-8.834003291183459e-05
46.464,-6.195895304807875e-05,-6.12832023070071e-05
46.468,-5.0256312857403e-05,-4.506817110916105e-05
46.472,-3.3125903189689074e-05,-2.3707458578758624e-05
46.476,-8.162870175072377e-06,4.4729187341198064e-06
46.48,4.26309853895366e-06,1.8701771327115984e-05
46.484,7.384714529212692e-06,2.3739716100727067e-05
46.488,2.5137674154523306e-05,4.2017766131729435e-05
46.492,4.695473244243448e-05,6.157899835511204e-05
46.496,3.7726966395235284e-05,5.247318770143227e-05
46.5,-4.000000000000011e-06,1.599999999999999e-05
46.504,-4.7397124316987186e-05,-2.2924100692334973e-05
46.508,-7.280961231275799e-05,-4.799577509284174e-05
46.512,-8.562844918099489e-05,-6.077142532291443e-05
46.516,-9.545042396220851e-05,-6.90374176282639e-05
46.52,-9.027765994642157e-05,-6.341263093733232e-05
46.524,-5.437218060075476e-05,-2.9614093531840453e-05
46.528,-1.7624747272830528e-05,4.438911077760295e-06
46.532,-2.6244280893168566e-05,-3.838040274595665e-06
46.536,-5.887345906925209e-05,-3.2455311247867384e-05
46.54,-5.751815417152424e-05,-2.7933119963220264e-05
46.544,-2.6069492821773544e-05,2.8159406709529594e-06
46.548,-6.802114722624982e-06,2.0834377150859243e-05
46.552,-1.9608809963335982e-06,2.691164234280576e-05
46.556,5.48056905379608e-06,3.5493745595661946e-05
46.56,1.1125319890028262e-05,3.9930760646740146e-05
46.564,1.2769445684166787e-05,4.06733359971841e-05
46.568,1.8658154505890487e-05,4.684606591753181e-05
46.572,2.2305007757269864e-05,4.731072624255123e-05
46.576,1.2404963136439301e-05,3.091701973564998e-05
46.58,-1.1305716066993847e-06,1.63513739764749e-05
46.584,-2.063466125060984e-06,2.1596230239258842e-05
46.588,6.443456138369423e-07,2.762601028879825e-05
46.592,-1.5016766952537613e-05,8.69646086612933e-06
46.596,-4.0884368566354015e-05,-2.0117621989229348e-05
46.6,-4.600000000000001e-05,-2.500000000000002e-05
46.604,-3.0415631218753352e-05,-7.865730085686394e-06
46.608,-1.9980075521460503e-05,5.277505797714501e-06
46.612,-1.5842660520610855e-05,1.0381124257609411e-05
46.616,-7.194483170716347e-06,1.546746165039644e-05
46.62,-4.815085446207594e-06,1.4639604063449224e-05
46.624,-1.3850282792327454e-05,7.199327929655877e-06
46.628,-1.8194716633837032e-05,7.017158117359995e-06
46.632,-1.2624820669134772e-05,1.5679765983906695e-05
46.636,-6.343549430173818e-06,1.945670962342476e-05
46.64,-4.739724566006792e-06,1.3000466302979137e-05
46.644,-1.1695730150507498e-05,3.4802899371819043e-06
46.648,-2.326562191088572e-05,-2.0512483146091197e-06
46.652,-2.5098501491033327e-05,-3.220170922758718e-06
46.656,-1.6583664480404785e-05,-2.161365637648575e-06
46.66,-8.66595663498463e-06,2.6847124111600538e-06
46.664,-5.106311503648182e-07,1.1540114993328966e-05
46.668,1.084499995071291e-05,2.1042041623836352e-05
46.672,2.1834996773868202e-05,3.352703798009749e-05
46.676,3.2687111159500584e-05,4.823785451404497e-05
46.68,4.021185452518831e-05,5.338693403255865e-05
46.684,4.1922497168899504e-05,5.4011653064720894e-05
46.688,5.085745057141181e-05,6.979258032774521e-05
46.692,6.695635351649047e-05,8.855137185837193e-05
46.696,6.759761589013996e-05,8.550877952048041e-05
46.7,5.599999999999999e-05,7.6e-05
46.704,5.5376882474815675e-05,7.91329248781181e-05
46.708,6.121772718114727e-05,8.01849304357069e-05
46.712,6.43451331032392e-05,7.755640105444729e-05
46.716,7.238839093545034e-05,8.69461349329275e-05
46.72,7.469851607814061e-05,9.243560797074285e-05
46.724,5.7596188303718086e-05,7.516899139405907e-05
46.728,3.788063520523562e-05,5.253815774117866e-05
46.732,2.4353622492680715e-05,3.741596004130987e-05
46.736,6.996028096320462e-06,2.3806264096329436e-05
46.74,-4.47831845752237e-06,1.7490763755320947e-05
46.744,-3.955032615229742e-06,2.0156174754458837e-05
46.748,-8.692847584515161e-06,1.8553718970677244e-05
46.752,-1.4959541962724209e-05,1.4212055580909996e-05
46.756,-1.0311275056001525e-05,1.2274191598708227e-05
46.76,-1.2779484314771966e-05,2.9378299576034726e-06
46.764,-2.4754726068612704e-05,-7.661927489773162e-06
46.768,-1.8482917109291244e-05,-1.649597396612898e-06
46.772,-8.760294759632085e-07,1.1558926587861877e-05
46.776,-9.61907643711791e-07,1.4850454809222603e-05
46.78,-1.1854460228094641e-05,1.2456617216036492e-05
46.784,-1.5170347996401837e-05,1.255219158446766e-05
46.788,-9.95769549440828e-06,2.0625633222721064e-05
46.792,3.007498486773604e-07,3.6233446347443533e-05
46.796,8.585456653137846e-07,3.695184437755087e-05
46.8,-1.799999999999999e-05,1.2000000000000002e-05
46.804,-3.113818632514583e-05,-7.855757057644293e-06
46.808,-2.5656790903490506e-05,-4.903171861651298e-06
46.812,-2.611208182474187e-05,-7.764031179778759e-08
46.816,-2.916107491413591e-05,1.4051103175784756e-06
46.82,-9.907692113892526e-06,1.0092815922354392e-05
46.824,8.41762826140074e-06,1.164297957918858e-05
46.828,-5.483317574442551e-06,-3.0623593686460508e-06
46.832,-3.105143435787011e-05,-1.3966950364772469e-05
46.836,-4.2545410041442254e-05,-1.367438590537266e-05
46.84,-3.943593226221969e-05,-1.1671352154466423e-05
46.844,-2.1544496442621108e-05,-3.134176710996497e-06
46.848,-7.864481788347687e-07,1.2410786421133509e-05
46.852,1.4955191589455545e-06,1.7194985462121656e-05
46.856,-5.785710890128921e-06,1.0348782057905816e-05
46.86,-4.574148544327357e-06,1.0973207994658809e-05
46.864,-3.4640009992295333e-06,2.075151046308014e-05
46.868,-6.900533853887651e-06,2.446873979426335e-05
46.872,-3.6570600005859154e-06,2.0563689299573318e-05
46.876,1.747932758485839e-06,2.0839414337092473e-05
46.88,-5.43869569823172e-07,2.6092441436003867e-05
46.884,-3.9275822028234404e-06,2.6364978836656057e-05
46.888,-2.7073217531199288e-06,2.398522793772041e-05
46.892,-1.2807266223446298e-06,2.7989749756728425e-05
46.896,-4.735193368250804e-06,2.9775245623888052e-05
46.9,-1.200000000000001e-05,2.300000000000003e-05
46.904,-7.853381819440114e-06,2.760785529233839e-05
46.908,1.5366619572098407e-05,4.839607030023351e-05
46.912,2.7966186896680782e-05,5.3554628395437196e-05
46.916,5.696129072271716e-06,3.3034479990109205e-05
46.92,-2.2810671684258787e-05,1.5173437812130483e-05
46.924,-2.498886244679141e-05,1.1789259402657662e-05
46.928,-1.0929549994675862e-05,1.4017272906704762e-05
46.932,-8.697880222294143e-07,2.178524403648017e-05
46.936,-2.658154362830305e-06,2.6208216971872486e-05
46.94,-1.7099567825676012e-05,1.1688568337854628e-05
46.944,-2.932751944431026e-05,-6.692890422513899e-06
46.948,-2.7143078042781924e-05,-7.2063611064732656e-06
46.952,-2.5648392450343242e-05,-2.6618893771529832e-06
46.956,-3.3566660870709614e-05,-7.605035406069603e-06
46.96,-3.3532870866636214e-05,-8.838251282662266e-06
46.964,-2.021337849682947e-05,4.504745280672607e-06
46.968,-4.867059448402653e-06,2.587628736208073e-05
46.972,1.1314466666455515e-05,4.6108613732250926e-05
46.976,2.5924029675334185e-05,5.7997776467894146e-05
46.98,3.1276051024648574e-05,6.245123210292419e-05
46.984,3.5681367986813445e-05,6.943678226419181e-05
46.988,4.76278211516419e-05,7.897213469761754e-05
46.992,5.602535951537994e-05,8.16378813243835e-05
46.996,5.315107643164917e-05,7.577543088493298e-05
47.0,4.2000000000000004e-05,6.0999999999999985e-05
47.004,2.211367603010314e-05,3.799198490742917e-05
47.008,3.4900707559762065e-06,2.543715462084339e-05
47.012,6.842782890386836e-06,3.906494115220354e-05
47.016,2.7969548551273967e-05,6.0643423777761704e-05
47.02,4.13745293767035e-05,6.533030509314267e-05
47.024,4.1473263309073365e-05,5.715235811015821e-05
47.028,4.02729679596795e-05,4.948432191888611e-05
47.032,3.503792357757136e-05,3.953945340570346e-05
47.036,1.4500022890023432e-05,2.1569578828993782e-05
47.04,-1.1718397918696662e-05,3.2417341970250244e-06
47.044,-1.973268243203024e-05,-4.05657666226676e-06
47.048,-5.946667735106714e-06,7.250844279217065e-07
47.052,9.977338903457353e-06,1.2482287115528714e-05
47.056,1.5907107173980135e-05,2.6279375469975458e-05
47.06,1.5054144689627702e-05,3.123307522211436e-05
47.064,9.112739923391717e-06,1.8407763273081022e-05
47.068,-4.3316797175412546e-07,9.123520007254757e-07
47.072,-5.945552921391437e-06,-2.3616616536679654e-06
47.076,-5.8838858707739885e-06,1.3866890131736081e-06
47.08,-9.59387824301504e-06,-6.523165020951726e-06
47.084,-2.437920253543669e-05,-2.642490143452918e-05
47.088,-4.279210087598052e-05,-4.330625682026742e-05
47.092,-4.3326401932062995e-05,-3.9688081635418034e-05
47.096,-2.0570074724909333e-05,-1.3939095113238208e-05
47.1,-6.999999999999976e-06,3.999999999999992e-06
47.104,-2.4109575924931185e-05,-8.832924741925983e-06
47.108,-3.955432678562465e-05,-2.66418519713761e-05
47.112,-2.505415940597418e-05,-2.0141582587692463e-05
47.116,-4.233278339159171e-06,-3.2900116063400814e-06
47.12,-4.5522348145561304e-07,4.239855862748521e-06
47.124,-5.404434570655801e-06,4.031849921331457e-06
47.128,-1.3178280246947815e-05,-3.1268158900650696e-06
47.132,-2.2396186561724088e-05,-1.5162664397934487e-05
47.136,-2.4491271619722645e-05,-2.351971786299111e-05
47.14,-2.5084773300948662e-05,-3.1266680472141005e-05
47.144,-3.473616032940118e-05,-4.154178514221553e-05
47.148,-4.208428863688212e-05,-4.566160074934893e-05
47.152,-3.783741989136496e-05,-4.761109746848192e-05
47.156,-3.220017304898834e-05,-5.5536257149889895e-05
47.16,-3.058342921914321e-05,-5.730098067972427e-05
47.164,-3.213480073539506e-05,-5.067109879124207e-05
47.168,-3.864956820590855e-05,-5.2552632674548785e-05
47.172,-4.3533468383411874e-05,-5.947924337477689e-05
47.176,-4.454295976063309e-05,-6.15125148213864e-05
47.18,-5.353873974258685e-05,-6.976345040407228e-05
47.184,-6.60591439260891e-05,-8.11594351267668e-05
47.188,-6.782704020830386e-05,-7.921054071916986e-05
47.192,-7.163790547540106e-05,-7.775806682155814e-05
47.196,-8.739402819183791e-05,-8.884192738984096e-05
47.2,-8.899999999999995e-05,-8.700000000000001e-05
47.204,-6.112411618763562e-05,-6.115463006805031e-05
47.208,-2.8032882858091177e-05,-3.514447208744484e-05
47.212,-1.643746654187969e-05,-2.4946217501216766e-05
47.216,-3.155765949610516e-05,-3.5016501187711245e-05
47.22,-5.540691678140003e-05,-6.185333901807843e-05
47.224,-5.7743113644013314e-05,-7.756186978070158e-05
47.228,-4.047065469477557e-05,-6.874388880077398e-05
47.232,-4.0318782400419784e-05,-6.500264230094824e-05
47.236,-6.159179561017434e-05,-7.86310961730524e-05
47.24,-7.17988387974439e-05,-8.522892394246213e-05
47.244,-6.779277121830477e-05,-8.300649342730914e-05
47.248,-6.968313089163284e-05,-8.81262279158718e-05
47.252,-7.205673576748138e-05,-9.081410910037041e-05
47.256,-6.283658759842282e-05,-8.168672876381952e-05
47.26,-4.9548823433332446e-05,-7.315836075867287e-05
47.264,-3.7378866046725606e-05,-6.512481564708385e-05
47.268,-2.5552747195768978e-05,-4.764392967058563e-05
47.272,-2.2656538862243202e-05,-3.3281729398203656e-05
47.276,-3.1958219449232706e-05,-3.7694274830313464e-05
47.28,-4.2638284071378075e-05,-5.040253684444112e-05
47.284,-4.9149673721252255e-05,-5.506883083675999e-05
47.288,-5.6051707402616684e-05,-5.527592223778939e-05
47.292,-6.700935902696318e-05,-6.320444474494604e-05
47.296,-8.078304791718788e-05,-7.565547524128855e-05
47.3,-9e-05,-7.799999999999997e-05
47.304,-9.18411995401592e-05,-7.327285678774534e-05
47.308,-0.00010140347473338276,-8.316062998970527e-05
47.312,-0.00012899371950942629,-0.00011122849299656252
47.316,-0.00015659996845425486,-0.0001365895056257491
47.32,-0.00016816340686522005,-0.00014862887995975446
47.324,-0.00017294859722791358,-0.00015301091691567533
47.328,-0.00017378308413013553,-0.00014829755373298016
47.332,-0.00015746903164903296,-0.0001296910800995569
47.336,-0.00013003394415661603,-0.0001074019357779093
47.34,-0.00011497809068480826,-9.940328664979851e-05
47.344,-0.00011857903335488425,-0.00011112513267534298
47.348,-0.00012949221702721116,-0.00012894175301462595
47.352,-0.00013641852308645126,-0.00013498570561913036
47.356,-0.00013345787077586032,-0.00012939647240409522
47.36,-0.0001261574980135214,-0.00012629504725340888
47.364,-0.0001264089188618789,-0.00012979622708038016
47.368,-0.00013704126998301296,-0.00013760517362396534
47.372,-0.00015591202651151176,-0.00015508220866775952
47.376,-0.00017618375431316627,-0.0001746433844838056
47.38,-0.00017733432792464595,-0.0001714185395039071
47.384,-0.00015606110851102984,-0.0001490808929381257
47.388,-0.00014378459502507044,-0.00014006941059452522
47.392,-0.00014712227164878145,-0.00014120520718857314
47.396,-0.00013045076219895185,-0.00011716800466472354
47.4,-9.099999999999998e-05,-7.200000000000002e-05
47.404,-6.509639970898999e-05,-4.2306292123214146e-05
47.408,-5.7666009737240975e-05,-3.345449925045168e-05
47.412,-5.311087443767585e-05,-2.922735509822283e-05
47.416,-5.963287777782509e-05,-3.3202279928024545e-05
47.42,-7.97328078013881e-05,-5.2119039077167324e-05
47.424,-9.795240669456857e-05,-7.629335534691339e-05
47.428,-0.00011606091706693878,-9.787708627953755e-05
47.432,-0.00013754848691763924,-0.00011441976898168526
47.436,-0.0001438025658292118,-0.00011894212678575029
47.44,-0.00012945853191085232,-0.00011134994836381298
47.444,-0.00011435367750451258,-0.00010372797165800178
47.448,-0.00010992007025624112,-0.00010282464169932022
47.452,-0.00011336478287128713,-0.00010171529092875415
47.456,-0.0001170464079239282,-9.189403456807167e-05
47.46,-0.00010968934989818741,-7.736769268123112e-05
47.464,-9.481407444749219e-05,-7.139006263719273e-05
47.468,-9.300995042223839e-05,-7.79847178276168e-05
47.472,-0.0001085735248763158,-8.906764490747826e-05
47.476,-0.00012199234543088249,-9.756887025439997e-05
47.48,-0.0001177552115597476,-9.645090243592749e-05
47.484,-0.00010039296835909478,-8.144643808290107e-05
47.488,-8.83567748247522e-05,-6.698552781883761e-05
47.492,-9.188737863647066e-05,-6.924905596941591e-05
47.496,-0.0001009289146914898,-8.053353076107095e-05
47.5,-0.00010899999999999997,-9.3e-05
47.504,-0.00012376018516270455,-0.00011342061198427755
47.508,-0.00014029690407227973,-0.000132943483315221
47.512,-0.00014283946069377178,-0.0001339760611967582
47.516,-0.00013274254440999276,-0.0001265957968389643
47.52,-0.0001267233256345454,-0.0001309682601894878
47.524,-0.00014218116560817703,-0.0001443331636780528
47.528,-0.0001761709975317622,-0.00014845170883423346
47.532,-0.00018556096441106534,-0.00012827428160513862
47.536,-0.0001400074453301912,-9.208685029405916e-05
47.54,-8.216106132698714e-05,-7.09489070186297e-05
47.544,-5.95028971367341e-05,-6.998098917984905e-05
47.548,-5.432887924836424e-05,-6.117312400887545e-05
47.552,-4.5570034541267625e-05,-4.391139850601212e-05
47.556,-4.0394647339203956e-05,-3.724262114108464e-05
47.56,-2.4578357636037403e-05,-2.7105722178654015e-05
47.564,8.37881661838733e-06,-4.673977294136645e-06
47.568,2.0137765908374023e-05,1.714007402407443e-06
47.572,1.4781303077191551e-06,-1.0292115116137638e-05
47.576,-8.27964647575157e-06,-1.196651815480472e-05
47.58,-5.433555397683562e-06,-9.51985158289136e-06
47.584,-1.6846247268345415e-05,-2.2311054240895643e-05
47.588,-3.072985047824073e-05,-3.212167401098078e-05
47.592,-2.2771129375864205e-05,-2.2654794410113267e-05
47.596,-6.967828686249852e-06,-1.3629297007905372e-05
47.6,-5.999999999999986e-06,-2.1999999999999993e-05
47.604,-1.2073703278077919e-05,-3.5090612382660455e-05
47.608,-7.540655215442613e-06,-3.5333526386600075e-05
47.612,-1.6252233621250013e-06,-3.076258646314279e-05
47.616,-1.2758454856173218e-05,-3.9448838494177905e-05
47.62,-2.4870386711007554e-05,-4.7414110245612387e-05
47.624,-1.692500257379668e-05,-3.242782556148106e-05
47.628,-1.2545165206662721e-05,-1.7035753183211375e-05
47.632,-2.6658439923413054e-05,-2.2663917653904324e-05
47.636,-2.273035858535055e-05,-1.8931707576478616e-05
47.64,1.0630641712687516e-05,9.253844160540836e-06
47.644,3.7064142414531675e-05,3.306486587886674e-05
47.648,5.068610605176e-05,4.974581033725468e-05
47.652,6.757142266921836e-05,7.233024703758693e-05
47.656,7.247859964342252e-05,7.86300675512386e-05
47.66,5.8576445362117204e-05,6.029420131601686e-05
47.664,4.62979939349165e-05,4.434978946093786e-05
47.668,3.4544110403264174e-05,3.0419045734914738e-05
47.672,1.0004206871485495e-05,-1.7440448728168242e-06
47.676,-2.2307302579069312e-05,-4.461188318202948e-05
47.68,-5.3755660742189725e-05,-7.999905753234074e-05
47.684,-6.579911619247938e-05,-9.084682173966301e-05
47.688,-3.9038969653640775e-05,-6.54014100960842e-05
47.692,-3.995261749927793e-06,-3.3061467639975545e-05
47.696,-2.7050941855193004e-06,-2.9663828220402434e-05
47.7,-1.4000000000000005e-05,-3.2e-05
47.704,-7.303159127178977e-06,-1.371409527084065e-05
47.708,-9.438119024448114e-07,-1.7043787349173626e-06
47.712,-4.796238728475339e-06,-9.82360444012728e-06
47.716,-9.210431864269922e-07,-1.3421019039896093e-05
47.72,6.462888132853452e-06,-8.701691020967676e-06
47.724,3.5988071232465123e-06,-9.851477787017272e-06
47.728,-1.4009680953466427e-06,-1.4283849681253185e-05
47.732,-2.0284095071313378e-06,-1.7625144235320036e-05
47.736,-4.114205511248523e-06,-2.053423625518271e-05
47.74,-1.0546914622162297e-05,-2.1430890069639645e-05
47.744,-2.1832766749166743e-05,-2.6599217051748063e-05
47.748,-3.511614699797181e-05,-3.894513145410776e-05
47.752,-4.27803559812489e-05,-4.642708099612989e-05
47.756,-4.2273259526393364e-05,-4.520100869535162e-05
47.76,-3.464694531869091e-05,-4.078655999465168e-05
47.764,-2.2052810649503147e-05,-2.9757265890772385e-05
47.768,-9.472484984594763e-06,-1.0957338796098401e-05
47.772,6.748395656480618e-06,1.1489651465450466e-05
47.776,2.9639370591778356e-05,3.760272177559703e-05
47.78,4.216675770231118e-05,5.7379355120749356e-05
47.784,3.8804281580521916e-05,6.128195030342102e-05
47.788,4.2306445050028485e-05,6.643662770373664e-05
47.792,5.502883443343291e-05,8.315315801915838e-05
47.796,5.855792185749413e-05,9.143359485640409e-05
47.8,6.099999999999997e-05,8.599999999999995e-05
47.804,7.104454870728053e-05,8.155736700542204e-05
47.808,6.739984809252767e-05,7.219501805280026e-05
47.812,4.498198133718109e-05,4.9185786682913186e-05
47.816,2.5634002932469794e-05,2.776824088582119e-05
47.82,1.5273606239020147e-05,1.766084603893803e-05
47.824,8.815838958326754e-06,1.0260967025082965e-05
47.828,6.9998827856625985e-06,2.6807182554119396e-07
47.832,2.4719185301223608e-06,-1.1136260672752877e-05
47.836,-9.564879789062575e-06,-2.0716515673000042e-05
47.84,-1.906999575992867e-05,-2.5399328513605247e-05
47.844,-2.091552472610507e-05,-2.81412173196801e-05
47.848,-1.4637289935936554e-05,-2.5981196674289147e-05
47.852,3.165371018462276e-06,-7.48927477313562e-06
47.856,2.3042589797254622e-05,1.9575942500580844e-05
47.86,3.402111947660675e-05,3.4164658971694066e-05
47.864,4.210832398234376e-05,3.599129589480202e-05
47.868,4.6508898945722036e-05,3.457524769639623e-05
47.872,3.9994058901103406e-05,3.102325516452785e-05
47.876,4.020389234290428e-05,3.6144214709903304e-05
47.88,6.47034001888009e-05,6.291289463729222e-05
47.884,9.428992284383345e-05,9.569282827850614e-05
47.888,0.00010264452363172435,0.00010679388216790053
47.892,9.03825528087501e-05,9.350436036804868e-05
47.896,7.525297636066825e-05,7.581760827353008e-05
47.9,7.099999999999998e-05,6.899999999999997e-05
47.904,7.22429142069162e-05,6.710288139436646e-05
47.908,6.344494066111256e-05,5.4818752713002844e-05
47.912,4.6048383217407104e-05,3.191949799269976e-05
47.916,3.3375552201884185e-05,1.2571033572807939e-05
47.92,2.9868654250358763e-05,6.792571896033478e-06
47.924,3.4925753828879285e-05,1.2916730510270383e-05
47.928,4.163443057984053e-05,1.8992373974622087e-05
47.932,3.721839931631294e-05,1.7448814500683618e-05
47.936,2.6941466364875725e-05,1.8811584955222386e-05
47.94,2.4492804375878725e-05,2.836527411785304e-05
47.944,2.3838692875399502e-05,3.187648388044195e-05
47.948,2.2336955446262507e-05,2.820102884135153e-05
47.952,2.9805404546793593e-05,2.8836388246791253e-05
47.956,3.430732484862157e-05,2.4722164362031118e-05
47.96,2.2328185551801768e-05,1.005019748938749e-05
47.964,1.1453490672811127e-05,3.4496483520892256e-06
47.968,1.2989267409048364e-05,9.412035361863728e-06
47.972,2.074445195247045e-05,2.0074748953930532e-05
47.976,4.008655778189188e-05,4.3025181181184485e-05
47.98,6.2735275286948e-05,6.840253617304048e-05
47.984,6.518462126093807e-05,7.106557887146247e-05
47.988,6.123130844902135e-05,6.477058442763922e-05
47.992,6.844669166200385e-05,6.679813377306665e-05
47.996,5.742951086625736e-05,5.1564710134695876e-05
48.0,1.6999999999999976e-05,1.199999999999998e-05
48.004,-1.9138524836406786e-05,-2.3604034456688465e-05
48.008,-4.3011474166134564e-05,-5.305692872836652e-05
48.012,-6.34574213827036e-05,-7.917039696532394e-05
48.016,-6.392250491137697e-05,-7.937561872408461e-05
48.02,-4.611965042660071e-05,-5.977749344417634e-05
48.024,-3.110146130918049e-05,-4.5023583703689176e-05
48.028,-8.165695711371214e-06,-2.1548404131901383e-05
48.032,2.570971737307877e-05,1.5499748818636467e-05
48.036,3.8334757206097685e-05,3.3802291068761215e-05
48.04,3.083952447840688e-05,3.2369738049095974e-05
48.044,3.3521868356255275e-05,3.413562708437888e-05
48.048,3.804323003970164e-05,2.798985899979256e-05
48.052,2.661212225819998e-05,6.4943324123947e-06
48.056,1.0917973856372276e-05,-1.0242492089942184e-05
48.06,-6.223526854121425e-06,-2.4623331807127145e-05
48.064,-2.9946989723498165e-05,-4.833019583019465e-05
48.068,-4.3604523373467054e-05,-6.413401672140408e-05
48.072,-4.187410542976233e-05,-6.48345560500139e-05
48.076,-4.3129272949854254e-05,-6.714772718462034e-05
48.08,-4.7387681588958713e-05,-6.996898221290785e-05
48.084,-4.298251132782346e-05,-6.437468590408287e-05
48.088,-3.640769341450126e-05,-5.852311118040193e-05
48.092,-3.262184033356144e-05,-5.521912441268838e-05
48.096,-2.5180379600902465e-05,-4.9756018227920376e-05
48.1,-1.5999999999999965e-05,-4.600000000000001e-05
48.104,-8.523125508054061e-06,-4.022146797225435e-05
48.108,-8.969578185625974e-07,-2.706316746751893e-05
48.112,-2.4919577757173465e-06,-2.6172812014292516e-05
48.116,-2.1267248750035454e-05,-4.915100265669784e-05
48.12,-4.0690609851313924e-05,-6.673868712540219e-05
48.124,-4.522932862342413e-05,-5.8667731852609276e-05
48.128,-4.590263183838454e-05,-4.855906151123074e-05
48.132,-5.374471452520138e-05,-5.502223200205145e-05
48.136,-5.900277666593761e-05,-6.292064684843368e-05
48.14,-5.304230638500064e-05,-6.023565100706256e-05
48.144,-4.123496096559891e-05,-5.358800286532699e-05
48.148,-3.0227350319128284e-05,-4.717499134108256e-05
48.152,-2.703879192831958e-05,-4.544309073841792e-05
48.156,-3.9759772778301836e-05,-5.871429837594172e-05
48.16,-5.874800428924699e-05,-7.768184811690639e-05
48.164,-6.119416555158418e-05,-7.612983098268294e-05
48.168,-4.7464847444633935e-05,-5.5578324905948665e-05
48.172,-4.014445620617771e-05,-4.418360730873897e-05
48.176,-4.619284915521051e-05,-5.0565336311629554e-05
48.18,-5.386567309549703e-05,-6.0303100439738675e-05
48.184,-5.40800117814463e-05,-6.174058823187628e-05
48.188,-4.1698913872644585e-05,-4.849177860691555e-05
48.192,-1.9546850391362663e-05,-2.474657624960926e-05
48.196,-4.081131137249902e-06,-9.308826517186773e-06
48.2,-9.999999999999745e-07,-5.999999999999997e-06
48.204,4.671118646380908e-06,2.791315292579443e-06
48.208,1.5073847341585787e-05,1.5766322720701993e-05
48.212,1.2623554674743937e-05,1.1938797153537033e-05
48.216,-4.069134160556852e-06,-6.338310374651866e-06
48.22,-1.4392502596781863e-05,-1.4140970264892158e-05
48.224,-7.940618352151314e-06,-2.2937297971052847e-06
48.228,1.4661011339735545e-06,1.161020083340843e-05
48.232,-2.9386599327484746e-06,7.825263684518048e-06
48.236,-1.3510015039213618e-05,-5.972115933302164e-06
48.24,-7.744308371559185e-06,-3.871794706595981e-06
48.244,1.2169538759329506e-05,1.5244859009061552e-05
48.248,2.1989101059985656e-05,2.8836229462205804e-05
48.252,1.8904188140380744e-05,3.161533179576548e-05
48.256,1.880074223562809e-05,3.026694487367254e-05
48.26,2.200500906118014e-05,2.323500488548922e-05
48.264,2.3975699119075043e-05,2.1259099551846026e-05
48.268,3.305348989092252e-05,3.923739934448106e-05
48.272,5.1482912912746686e-05,6.237440460545862e-05
48.276,7.222840517298178e-05,7.605645747028228e-05
48.28,9.27958154593774e-05,9.232270437169114e-05
48.284,0.00010289421398465975,0.0001047660868426134
